Name,Brand,Price,Ar Name,Ar Brand,Arabic Category,HighResImg,MediumResImg,LowResImg
Dasani Natural Water - 600ml - Pack of 20...,Dasani,38.00,20*دسانى مياه طبيعية 600م,داساني,المشروبات/ماء/مياه عادية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd1/hc5/9754070646814/206918_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h39/hc9/9754070548510/206918_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h27/hc6/9754070614046/206918_main.jpg_146Wx146H"
Nestle Water 330 ml*20,Pure life,45.95,20*نستله مياه طبيعية 330م,بيور لايف,المشروبات/مشروبات الأطفال/مياه الاطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1e/hed/10130844581918/353901_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h86/hf0/10130844483614/353901_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h88/hed/10130844549150/353901_main.jpg_146Wx146H"
Vitrac Apricot Syrup - 650 ml,Vitrac,25.95,فيتراك شربات مشمش 650م,فيتراك,المشروبات/العصائر/شرابات ومحليات/شراب,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbd/h91/10065384013854/3897_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd1/hdc/10065383915550/3897_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0f/hdc/10065383981086/3897_main.jpg_146Wx146H"
Beyti Pineapple Juice - 1 L,Beyti,10.25,بيتى تروبيكانا 1ل انانس,بيتي,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه مركّز,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2c/h89/10091096145950/469583_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h94/h8c/10091096047646/469583_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h83/h89/10091096113182/469583_main.jpg_146Wx146H"
"Isis Natural Water, 1.5 Liter - Pack of 12...",Isis,42.50,12*ايزيس مياه طبيعية 1.5 ل,أيسس,المشروبات/ماء/مياه عادية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7f/h94/10067397935134/450017_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he7/h97/10067397836830/450017_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd6/h94/10067397902366/450017_main.jpg_146Wx146H"
SCHWEPPES GOLD PINEAPPLE 1L,Schweppes,8.75,شويبس جولد اناناس 1ل,شويبس&nbsp;,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات الشعير,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hda/hbe/10068566573086/482308_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h71/hbb/10068566474782/482308_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h82/hbe/10068566540318/482308_main.jpg_146Wx146H"
Domty Guava Juice - 235 ml,Domty,2.95,دومتى عصير جوافة 235م,دومتي,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h32/h7e/10066872139806/396551_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h87/h81/10066872041502/396551_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h89/h7e/10066872107038/396551_main.jpg_146Wx146H"
Domty Mango Juice - 235 ml,Domty,3.25,دومتى عصير مانجو 235م,دومتي,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha2/h73/10066872467486/396561_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0a/h77/10066872369182/396561_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf9/h73/10066872434718/396561_main.jpg_146Wx146H"
Domty Apple Juice - 1 Liter,Domty,12.25,دومتى عصير تفاح 1لتر,دومتي,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h53/h5f/10066890686494/396552_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/heb/h5b/10066890588190/396552_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfc/h5e/10066890653726/396552_main.jpg_146Wx146H"
Rani Apple Juice - 235 ml,Rani,3.25,رانى عصير تفاح 235م,راني,المشروبات/مشروبات الأطفال/عصائر الاطفال/رزمة تيترا للأطفال,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4e/h9a/10067159318558/416626_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hfa/h96/10067159220254/416626_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha7/h97/10067159285790/416626_main.jpg_146Wx146H"
Juhayna Pure Guava Juice - 235 ml,Juhayna,6.75,جهينة بيور عصير جوافة 235م,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf9/h08/10067417595934/445697_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he3/h04/10067417432094/445697_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha2/h08/10067417563166/445697_main.jpg_146Wx146H"
Fanta Green Apple - 1.97 Liter,Fanta,12.45,فانتا تفاح اخضر 1.97ل,فانتا,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/نكهات أخرى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd4/h77/10067819823134/468004_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h3c/h7b/10067819724830/468004_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7b/h7a/10067819790366/468004_main.jpg_146Wx146H"
Fanta Orange - 400 ml,Fanta,4.70,فانتا برتقال بل ستيك 400م,فانتا,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات متنوعة,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf4/hae/10066546622494/341633_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5c/hb2/10066546524190/341633_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hae/hb1/10066546589726/341633_main.jpg_146Wx146H"
Schweppes Gold Pineapple 250ml,Schweppes,4.55,شويبس جولد اناناس 250م,شويبس&nbsp;,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/مشروبات الشعير,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc9/hc0/10067422380062/437256_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h60/hbd/10067422281758/437256_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5e/hc0/10067422347294/437256_main.jpg_146Wx146H"
Schweppes Pomegrante 250ml,Schweppes,4.55,شويبس رمان 250م,شويبس&nbsp;,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/نكهات أخرى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h53/h8e/10067148800030/417053_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbb/h91/10067148701726/417053_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h0d/h91/10067148767262/417053_main.jpg_146Wx146H"
Dasani Natural Water - 1.5 Liter - Pack of 12...,Dasani,38.00,12*دسانى مياه طبيعية 1.5ل,داساني,المشروبات/ماء/مياه عادية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h37/hcc/9754070482974/206917_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9f/hcf/9754070384670/206917_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8e/hcc/9754070450206/206917_main.jpg_146Wx146H"
Juhayna Pure Mango & Peach Juice - 1 Liter...,Juhayna,21.95,جهينة بيور عصير مانجو و خوخ 1ل,جهينة,المشروبات/العصائر/عصائر طويلة الأمد/عصير فواكه,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h89/hb5/10066600329246/310918_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h33/hb2/10066600230942/310918_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he2/hb2/10066600296478/310918_main.jpg_146Wx146H"
SCHWEPPES LEMON MINT 330M,Schweppes,4.60,شويبس ليمون نعناع 330م,شويبس&nbsp;,المشروبات/مشروبات غازية/مشروبات غازية متنوعة/نكهات أخرى,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdc/h47/10069199716382/490308_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h43/h4e/10069199552542/490308_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h44/h4b/10069199618078/490308_main.jpg_146Wx146H"
Bonjorno Latte Cappuccino - 18 gm,Bonegyno,3.50,بونجورنو كابتشينو لتية 18ج,بونجورنو,المشروبات/قهوة/أكياس قهوة فورية/كابتشينو,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7e/h07/10066640470046/349840_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he7/h0a/10066640371742/349840_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he9/h07/10066640437278/349840_main.jpg_146Wx146H"
Isis Anise Herbs - 50 Bags,Isis,32.45,ايزيس اعشاب ينسون 50كيس,أيسس,المشروبات/شاي/أكياس شاي/شاي أعشاب,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb2/h7e/10065801150494/66122_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1a/h82/10065801052190/66122_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h1c/h7f/10065801117726/66122_main.jpg_146Wx146H"
Isis Anise Herbs - 100 Bags,Isis,62.95,ايزيس ينسون 100ف,أيسس,المشروبات/شاي/أكياس شاي/شاي أعشاب,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hae/h97/10066119000094/175973_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc2/he2/10066118901790/175973_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h13/he2/10066118967326/175973_main.jpg_146Wx146H"
BONJORNO LATTE CARAMEL 18G*12,Bonegyno,33.75,12*بونجورنو لتية كراميل 18ج,بونجورنو,المشروبات/قهوة/أكياس قهوة فورية/كابتشينو,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha9/h0f/10067483557918/449725_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h41/h0c/10067483459614/449725_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h52/h0f/10067483525150/449725_main.jpg_146Wx146H"
Rabea Express Tea - 25 Bags,Rabea tea,12.45,ربيع شاى اكسبريس 25ف,شاي ربيع,المشروبات/شاي/أكياس شاي/حقائب سوداء,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h19/hdd/10066896748574/398496_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc4/hd9/10066896650270/398496_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc2/hdc/10066896715806/398496_main.jpg_146Wx146H"
Twinings Pure Green Tea - 25 Bags,Twinings,72.45,توينينجز شاى اخضر نقى 25ف,تويننجز,المشروبات/شاي/أكياس شاي/حقيبة خضراء,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h23/h6c/10065851285534/106162_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h8b/h6f/10065851187230/106162_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7a/h6c/10065851252766/106162_main.jpg_146Wx146H"
N1 Cappuccino - 200 gm,Carrefour,24.95,نمرة 1  كابتشينو علبة 200 جم,كارفور,المشروبات/قهوة/أكياس قهوة فورية/كابتشينو,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h54/h6b/9802033135646/133562_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hbc/h6e/9802033037342/133562_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hab/h6b/9802033102878/133562_main.jpg_146Wx146H"
N1 Instant Coffee - 200gm,Carrefour,54.95,نمرة 1 قهوة سريعة الذوبان 200جم,كارفور,المشروبات/قهوة/أكياس قهوة فورية/القهوة الفورية العادية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2b/h11/9055663456286/124395_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5a/h0a/9055663259678/124395_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h2d/h0e/9055663390750/124395_main.jpg_146Wx146H"
Royal Regime Tea - 25 Bags,Royal tea,13.75,رويال شاى رجيم 25ف,رويال تي,المشروبات/شاي/أكياس شاي/منتجات الحمية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/had/he9/10066126831646/146757_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h15/hed/10066126733342/146757_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h68/hec/10066126798878/146757_main.jpg_146Wx146H"
Fruitoria Sparkling Lemon & Mint Drink - 300ml...,Fruitoria,8.75,فروتريا عصير فوار ليمون نعناع 300م,فروتوريا,المشروبات/العصائر/عصائر طويلة الأمد/عصير فوار,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc8/h95/9331530170398/488998_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h30/h99/9331530072094/488998_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h32/h96/9331530137630/488998_main.jpg_146Wx146H"
Abu Zaid Plain Medium Coffee - 200gm,,36.95,ابو زيد بن ساده وسط 200ج,,المشروبات/قهوة/البن المطحون والعادي/التركية واللبنانية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hc5/h22/9136265199646/483958_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h32/h27/9136265003038/483958_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h72/h23/9136265134110/483958_main.jpg_146Wx146H"
Abu Zaid Medium Coffee With Cardamom - 100gm...,,20.45,ابو زيد بن محوج وسط 100ج,,المشروبات/قهوة/البن المطحون والعادي/التركية واللبنانية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hdb/hab/10068618543134/484011_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h72/ha8/10068618444830/484011_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h84/hab/10068618510366/484011_main.jpg_146Wx146H"
Abu Zaid Green Coffee - 200gm,,57.45,ابوزيد قهوة خضراء 200ج,,المشروبات/قهوة/البن المطحون والعادي/قهوة عربية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h66/hd2/9187235332126/488267_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h37/hd9/9187235135518/488267_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h77/hd5/9187235266590/488267_main.jpg_146Wx146H"
Lipton Anise Herbs - 20 Bags,Lipton,17.95,ليبتون اعشاب ينسون 20كيس,ليبتون,المشروبات/شاي/أكياس شاي/شاي أعشاب,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4f/h5b/10068303806494/475687_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/he7/h57/10068303708190/475687_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/ha8/h58/10068303773726/475687_main.jpg_146Wx146H"
Royal Caraway - 20 Bags,Royal,13.75,رويال اعشاب كراوية 20ف,رويال,المشروبات/شاي/أكياس شاي/شاي أعشاب,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hb6/he1/10068184367134/476796_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h4d/hde/10068184268830/476796_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h5f/he1/10068184334366/476796_main.jpg_146Wx146H"
Royal Mint Green Tea - 20 Bags,Royal tea,13.75,رويال شاى اخضر بالنعناع 20ف,رويال تي,المشروبات/شاي/أكياس شاي/حقيبة خضراء,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hf3/h46/9281008369694/108214_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9e/h43/9281008271390/108214_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h9b/h46/9281008336926/108214_main.jpg_146Wx146H"
Hintz Instant Coffee - 200 gm,Hintz,107.75,هنتز قهوة سريعة الذوبان 200ج,هنتز,المشروبات/قهوة/أكياس قهوة فورية/القهوة الفورية العادية,"https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/hd1/h29/10065768579102/79921_main.jpg_480Wx480H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7c/h26/10065768480798/79921_main.jpg_200Wx200H","https://cdnprod.mafretailproxy.com/cdn-cgi/image/format=auto,onerror=redirect/sys-master-prod/h7a/h29/10065768546334/79921_main.jpg_146Wx146H"
GRANDOS MOCCA INSTANT COFFEE 50G,Grandos,26.45,,,,,,
Rabea Black Tea - 200gm,Rabea tea|Rabee,32.75,,,,,,
Lipton Mint Green Tea - 25 Bags,Lipton,14.75,,,,,,
Twinings Ginger Green Tea - 25 Bags,Twinings,74.95,,,,,,
Tchibo Gold Selection Instant Coffee - 100gm...,Tchibo,69.95,,,,,,
TCHIBO INSTANT COFFEE 50G,Tchibo,37.45,,,,,,
NESCAFE 3*1 CHOCOLATE 18G,Nescafe,1.75,,,,,,
Orouba Plain Medium Coffee - 200 gm,,29.95,,,,,,
Sekem Herbs Chamomile - 25 Bags,Isis,18.95,,,,,,
N1 Classic Cappuccino - 18.5 gm,Carrefour,1.95,,,,,,
"Coffee Break Hazelnut Cappuccino, 18.5 gm - Pack of ...",Coffee break,16.95,,,,,,
GRANDOS GOLD INSTANT COFFEE 50G,Monarch,36.25,,,,,,
Mokate Gold Vanilla Cappuccino - 12.5gm,Mokate,3.75,,,,,,
BONJORNO CAPPUCCINO VANILLA 14G,Bonegyno,3.35,,,,,,
COFFEE BREAK COFFEE MIX 3*1 18G*12,Coffee break,23.40,,,,,,
COFFEE BREAK COFFEE MIX 2*1 12G*12,Coffee break,17.95,,,,,,
Bonjorno Kahmsena Coffee Mix 2*1 - 6 gm,Bonegyno,1.00,,,,,,
Isis Herbs Anise - 20 Bags,Isis,16.25,,,,,,
Bonjorno Coffee Mix - 12 gm Pack Of 12,Bonegyno,21.50,,,,,,
Royal Herbs Anise - 20 Bags,Royal tea,13.75,,,,,,
Bonjorno Hot Chocolate - 30 gm,Bonegyno,3.25,,,,,,
5 Minutes Sahlab - 250 gm,5Minutes,11.25,,,,,,
Royal Ginger & Cinnamon Herbs - 12 Bags...,Royal,8.25,,,,,,
GRANDOS GOLD INSTANT COFFEE 200G,Grandos,134.95,,,,,,
Royal Mint Green Tea - 12 Bags,Royal tea,8.45,,,,,,
ALI CAFE CLASSIC COFFEE 3*1 20G,Ali cafe,4.50,,,,,,
Mokate Gold Cappuccino Caramel - 12.5 gm Pack of 8...,Mokate,29.95,,,,,,
Coffee Break Hazelnut Cappuccino - 18.5 gm...,Coffee break,2.70,,,,,,
Royal Herbs Tilia - 20 Bags,Royal,13.75,,,,,,
Nescafe Gold Instant Coffee - 100 gm,Nescafe,84.95,,,,,,
Lipton Tea - 25 Bags,Lipton,11.25,,,,,,
Dilmah Raspberry Tea - 20 Bags,Dilmah,27.45,,,,,,
Coffe Break Vanilla Cappuccino - 18.5 gm,Coffee break,2.70,,,,,,
Roots Cinammon & Ginger - 12 Bags,Roots,7.45,,,,,,
"Davidoff Rich Aroma Coffee, 1.8 gm - Pack of 25...",Davidoff,84.25,,,,,,
NESCAFE CLASSIC POUCH 18G,Nescafe,7.65,,,,,,
Lipton Hibiscus Herbs - 20 Bags,Lipton,11.50,,,,,,
NESCAFE 3IN1 CARAMEL 18G,Nescafe,1.75,,,,,,
Lipton Black Kharaz Tea - 250gm,Lipton,29.95,,,,,,
ALICAFE INSTANT CFE(5X1)W.SUGAR400G,Ali cafe,116.95,,,,,,
Rabea Green Tea - 100 Tea Bags,Rabea tea,43.45,,,,,,
Roots Peppermint Herbs - 20 + 10 Bags,Roots,10.95,,,,,,
Roots Green Tea - 20 Bags,Roots,10.95,,,,,,
"Coffee Break VanillaCappuccino, 18.5 gm - Pack of 8...",Coffee break,16.95,,,,,,
Tchibo Coffee Filters - 80 Pieces,Tchibo,66.95,,,,,,
Orouba Medium Turkish Coffee With Cardamom - 200gm...,,33.95,,,,,,
Orouba Light Plain Turkish Coffee - 200gm...,,29.95,,,,,,
Nescafe Classic - 200 gm,Nescafe,72.95,,,,,,
Fruitoria Sparkling Peach Drink - 300ml,Fruitoria,8.75,,,,,,
DAVIDOFF PRESTIGE ESPRESSO 10 CAPS,Davidoff,119.75,,,,,,
Mokate Caramel Cappuccino - 12.5gm,Mokate,3.75,,,,,,
Roots Herbs Hibiscus - 20 Bags,Roots,10.95,,,,,,
"Nescafe Mocha Cappuccino, 18 gm - Pack of 12...",Nescafe,52.95,,,,,,
Royal Green Tea With Mint - 50 Bags,Royal tea,29.25,,,,,,
Isis Hibiscus Herbs - 100 Bags,Isis,62.95,,,,,,
ALICAFE BLACK GOLD COFFEE 2.5G*40,Ali cafe,139.95,,,,,,
Mokate Gold Cappuccino Vanilla - 12.5 gm Pack of 8...,Mokate,29.95,,,,,,
Best Café Ground Lebanese Coffee With Cardamo...,Best,105.00,,,,,,
Abu Zaid Coffee Plain - 200gm,,34.25,,,,,,
Gimoka Arabic Ground Coffee - 250 gm,Gimoka,126.00,,,,,,
Gimoka Vellutato Coffee Beans - 500 gm,Gimoka,159.95,,,,,,
Rabea Earl Grey Tea - 20 Bags,Rabea tea,31.45,,,,,,
Hintz Cocoa Powder - 100 gm,Hintz,51.75,,,,,,
BONJORNO CAPPUCCINO VANILLA 14G*12,Bonegyno,33.75,,,,,,
"Bonjorno Hot Chocolate, 30 gm - Pack of 8...",Bonegyno,26.45,,,,,,
MOKATE GOLD CAPPUCCINO CHOCO 12.5G,Mokate,3.75,,,,,,
Lipton Tea Extra Strong - 25 Bags,Lipton,11.25,,,,,,
Shaheen Light Turkish Coffee With Cardamom - 200gm...,Shaheen cafe,49.75,,,,,,
TCHIBO COFFEE GOLD SELECTION 150G,Tchibo,81.25,,,,,,
Gimoka Cremoso Espresso Capsules - Pack of 10...,Gimoka,116.75,,,,,,
